id,beds,baths,size,furnish,area_1,area_2,area_3,area_4,area_5,id,description,referral,price,type,rent,postDate
4345,1,NULL,780,No,UAE,Dubai,International City,Spain Cluster,NULL,4345,STUNNING 1BR | READY TO MOVE IN | BEST LAYOUT,AZCO-JVC-HM-BEL-1BR-8403,"AED 67,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4346,1,1,870,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4346,"Most Luxurious 2BHk Store | Fitted Kitchen | Huge Terrace | Grab keys Now Only 59,999/1-2 cheque",AZCO-3956-WASI-SAND-2BHK,"AED 59,999 /yr",apartment,Biyearly,"September 23rd, 2020"
4347,1,2,"22,000",No,UAE,Dubai,Barsha Heights (Tecom),Two Towers,NULL,4347,Furnished 1 BR | Brand New | Pool View,Azco-MKK-Continent-1bhk-R,"AED 57,999 /yr",apartment,Biyearly,"September 23rd, 2020"
4348,2,3,"1,550",No,UAE,Dubai,Barsha Heights (Tecom),NULL,NULL,4348,Brand New 1 BHK | Chiller Free | Prime Location  Ready To Move In,AZCO-JVC-ZA-TAS-1BR-7297,"AED 48,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4349,2,3,"1,550",No,UAE,Dubai,Barsha Heights (Tecom),Two Towers,NULL,4349,Brand New | Safe and Secured | 12 Cheques,AZCO-JVC-ALL-10C-2BR-8885,"AED 60,000 /yr",apartment,Monthly,"September 23rd, 2020"
4350,2,3,"1,550",No,UAE,Dubai,Barsha Heights (Tecom),NULL,NULL,4350,FULLY FURNISHED | BRIGHT 2BR | CLASSY FINISHING,AZCO-JVC-AS-KNG-2BR-8425,"AED 50,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4351,1,2,"1,185",No,UAE,Dubai,Barsha Heights (Tecom),Two Towers,NULL,4351,PREMIUM QUALITY | COMMUNITY FRIENDLY | SPACIOUS AND MASSIVE,AZCO-JVC-WASI-WLD-2BR-8391,"AED 75,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4352,2,3,"1,550",No,UAE,Dubai,Barsha Heights (Tecom),NULL,NULL,4352,Affordable Price | Extensive Unit | Huge Terrace,AZCO-JVC-ALL-SBL-1BR-8087,"AED 45,000 /yr",apartment,Yearly,"September 23rd, 2020"
4353,2,3,"1,550",No,UAE,Dubai,Barsha Heights (Tecom),NULL,NULL,4353,EXTENSIVE CLOSE KITCHEN | LUXURIOUS UNIT | REFINED INTERIOR| CALL NOW,AZCO-JVC-ALL-SOUTH-2BR-9737,"AED 70,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4354,1,2,"1,183",No,UAE,Dubai,Barsha Heights (Tecom),Two Towers,NULL,4354,GROUND FLOOR HUGE SIZE 1BHK READY TO MOVE GRAB KEYS TODAY ONLY .45/K,AZCO-1314-KD-1BR-G14,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4355,1,2,118,No,UAE,Dubai,Barsha Heights (Tecom),Two Towers,NULL,4355,2 MONTHS FREE | MODERN AND CLASSY | HUGE BALCONY | READY TO MOVE IN,AZCO-JVC-ZOH-AUR-2BR-4539,"AED 65,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4356,NULL,1,504,No,UAE,Dubai,Dubai Marina,DEC Towers,NULL,4356,Brand New 2 BHK | Kitchen Appliances | Free maintenance | Top Quality,AZCO-JVC-AL-SOUTH-2BR-4054,"AED 68,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4357,1,1,895,No,UAE,Dubai,JLT Jumeirah Lake Towers,Lake Almas East,NULL,4357,3 bedroom apt. furnished or not directly from owner for renting or buying,NULL,"AED 72,000 /yr",apartment,Yearly,"September 23rd, 2020"
4358,2,2,992,No,UAE,Dubai,Dubai Production City (IMPZ),Centrium Tower,NULL,4358,Limited Offer_2 BHK With Maids Room_Close Kitchen at Prime Location,abdullah_D.O.R,"AED 60,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4359,NULL,1,500,No,UAE,Dubai,Dubai Production City (IMPZ),Lago Vista - Tower A,NULL,4359,Chiller Free_3 BHK With Maids Room at Prime Location,abdullah_SHL,"AED 80,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4360,3,3,"1,370",No,UAE,Dubai,Dubai Production City (IMPZ),Centrium 1,NULL,4360,NO COMMISSION__45 days Free--Chiller Free 1 BHK With Close Kitchen and Facilities,abdullah_B1.2,"AED 36,000 /yr",apartment,Yearly,"September 23rd, 2020"
4361,2,3,937,No,UAE,Dubai,NSHAMA Town Square,Hayat Boulevard,NULL,4361,Limited Offer_1 Bed Room With Close Kitchen and Facilities at Prime Location,abdullah_BSRI,"AED 36,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4362,3,4,"1,800",No,UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,NULL,4362,Spacious Two bedroom apartment in Two Towers Tecom; Barsha heights,803-Ap-R-0078,"AED 80,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4363,1,2,852,No,UAE,Dubai,JVC Jumeirah Village Circle,The Manhattan Tower,NULL,4363,UNIQUE VIP APARTMENT,803-Ap-R-0004,"AED 55,000 /yr",apartment,NULL,"September 23rd, 2020"
4364,NULL,1,490,No,UAE,Dubai,International City,England Cluster,NULL,4364,UNIQUE VIP APARTMENT IN TECOM,803-Ap-R-0005,"AED 80,000 /yr",apartment,NULL,"September 23rd, 2020"
4365,NULL,1,460,No,UAE,Dubai,Dubai Land,Dubai Residence Complex,NULL,4365,LOW PRICE NOW MASSIVE APT,803-Ap-R-0103,"AED 74,999 /yr",apartment,Yearly,"September 23rd, 2020"
4366,2,2,"1,050",No,UAE,Dubai,Deira,Al Murar,NULL,4366,STUNNING HIGH STANDARD 1 BEDROOM ll EXTRAORDINARY VIEW ll VERY SPACIOUS,803-Ap-R-0121,"AED 52,500 /yr",apartment,Quarterly,"September 23rd, 2020"
4367,1,2,"1,000",No,UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,NULL,4367,THE OPPORTUNITY NOW TO MOVE TO BEST TOWER,803-Ap-R-0041,"AED 79,000 /yr",apartment,NULL,"September 23rd, 2020"
4368,1,1,780,No,UAE,Dubai,Dubai South,Emaar South,NULL,4368,BEAUTIFUL 2 BEDROOM DUPLEX ll HIGH QUALITY AND STANDARD APARTMENT ll BEAUTIFUL APARTMENT IN THE HEAR,803-Ap-R-0118,"AED 87,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4369,2,3,"1,050",No,UAE,Dubai,Dubai South,Emaar South,NULL,4369,BEST OPPORTUNITY TO MOVE TO TWO TOWERS,803-Ap-R-0112,"AED 79,000 /yr",apartment,Yearly,"September 23rd, 2020"
4370,3,4,"1,743",No,UAE,Dubai,Al Jaddaf,Culture Village,NULL,4370,"Brand New Bulk Studio for Rent @ 21,000",1138-Ap-R-0814,"AED 21,000 /yr",apartment,Yearly,"September 22nd, 2020"
4371,1,2,800,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4371,SPACIOUS STUDIO | WONDERFUL VIEW | CALL NOW,AZCO-FURJAN-MU-AS-STD-9408,"AED 25,000 /yr",apartment,Yearly,"September 23rd, 2020"
4372,2,2,"1,330",No,UAE,Dubai,Arjan,NULL,NULL,4372,"Fully Furnished | All Bills Included | Monthly 3,500 AED Only Call Now!",BL-MO-CR-00223,"AED 40,000 /yr",apartment,NULL,"September 23rd, 2020"
4373,NULL,1,425,Yes,UAE,Dubai,Arjan,Siraj Tower,NULL,4373,1 BEDROOM FOR RENT ONLY 25K,ASIM EBHK,"AED 25,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4374,2,3,"1,276",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4374,Brand New | Spacious 1br | Hot Deal,1173-Ap-R-1275,"AED 45,000 /yr",apartment,NULL,"September 23rd, 2020"
4375,2,3,"1,172",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4375,PENTHOUSE HIGH LIFE,803-Ap-R-0117,"AED 100,000 /yr",apartment,Yearly,"September 23rd, 2020"
4376,1,2,"1,036",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4376,THE MOST DEMAND TOWERS IN TECOM,803-Ap-R-0071,"AED 74,999 /yr",apartment,NULL,"September 23rd, 2020"
4377,NULL,1,500,No,UAE,Dubai,JVC Jumeirah Village Circle,Uniestate Prime Tower,NULL,4377,BEAUTIFUL AND STYLISH,803-Ap-R-0113,"AED 79,999 /yr",apartment,Yearly,"September 23rd, 2020"
4378,1,2,725,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4378,1550 SQRFT SUPERBLY FINISHED,803-Ap-R-0069,"AED 74,999 /yr",apartment,NULL,"September 23rd, 2020"
4379,1,2,777,No,UAE,Dubai,Dubai Marina,Dream Towers,NULL,4379,MOST DEMANDED TOWER IN TECOM,803-Ap-R-0111,"AED 60,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4380,NULL,1,735,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 14,NULL,4380,*UNBEATABLE PRICES!!!!IN OUR BEST TOWER,803-Ap-R-0106,"AED 80,000 /yr",apartment,Yearly,"September 23rd, 2020"
4381,NULL,1,530,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 12,NULL,4381,SUCH BEATIFICATION TO LIVE HERE,803-Ap-R-0107,"AED 78,000 /yr",apartment,Yearly,"September 23rd, 2020"
4382,2,NULL,464,No,UAE,Dubai,JVC Jumeirah Village Circle,Belgravia Ellington,NULL,4382,1 Bedroom Apartment for rent in Two Towers Tecom,803-Ap-R-0114,"AED 55,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4383,1,2,900,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 15,NULL,4383,CHILER FREE one bedroom super huge,803-Ap-R-0104,"AED 60,000 /yr",apartment,Yearly,"September 23rd, 2020"
4384,2,3,"1,500",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4384,Dubai Marina - DEC Towers VACANT! Podium Large Studio with Closed Kitchen  Balcony,AH-AMN-R-001,"AED 33,000 /yr",apartment,Yearly,"September 23rd, 2020"
4385,NULL,1,400,Yes,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4385,JLT Lake Terrace - Large Bright One Bedroom Hall Open Kitchen with Balcony next to Metro Station,AH-AMN-RA-006,"AED 38,000 /yr",apartment,Yearly,"September 23rd, 2020"
4386,1,2,900,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 12,NULL,4386,IMPZ CENTRIUM TOWERS - Two Bedrooms + Maids Room with Balcony  Parking on Mid Floor,AH-AMN-RA-003,"AED 36,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4387,NULL,1,450,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4387,IMPZ Lago Vista Towers - Large Studio Kitchen with Balcony on Mid High Floor,AH-AMN-RA-005,"AED 20,000 /yr",apartment,Yearly,"September 23rd, 2020"
4388,1,2,"1,000",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 13,NULL,4388,IMPZ Centrium Towers - Three Bedroom Living/Dining Hall with Maids Room  Balcony on Mid Hi,AH-AMN-RA-004,"AED 58,000 /yr",apartment,Yearly,"September 23rd, 2020"
4389,NULL,1,515,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 13,NULL,4389,Spacious   l   2 Bed   l   Pool view   l   Multiple cheque Options,749-Ap-R-2915,"AED 45,000 /yr",apartment,NULL,"September 23rd, 2020"
4390,NULL,1,520,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 13,NULL,4390,"!! Near Zulykh hospital !! Three Bedroom, Four bethrooms, Wardrop ,Balcony,  GMY POOL  With All",ak007,"AED 55,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4391,1,2,850,No,UAE,Dubai,JVC Jumeirah Village Circle,Sandhurst House,NULL,4391,POOL VIEW   l   READY TO MOVE l LOWEST PRICE,749-Ap-R-2873,"AED 31,999 /yr",apartment,NULL,"September 23rd, 2020"
4392,1,2,800,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4392,"Semi furnished studio (Cooker, washing machine, table with chairs, iron stand, gas cylinder, curtain",ADN E X20,"AED 17,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4393,NULL,1,519,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4393,Decent Studio | Fully Facilities | High Floor,AD Sky,"AED 18,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4394,2,3,"1,300",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4394,ONE MONTH FREE 2 BED ROOM FOR STAFF IN AL MURAR,AD AL MURAR 2BHK,"AED 32,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4395,NULL,1,367,Yes,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 13,NULL,4395,LOWEST PRICE_1 BHK WITH 2 BATH-GYM-POOL-PARKING 30K/4 CHQS,AD 1 BHK NH,"AED 30,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4396,2,2,"1,530",No,UAE,Dubai,Al Jaddaf,NULL,NULL,4396,GOLF VIEW   |  1BHK  |  CHILLER FREE,749-Ap-R-2923,"AED 27,000 /yr",apartment,NULL,"September 23rd, 2020"
4397,1,2,800,Yes,UAE,Dubai,Arjan,The Wings,NULL,4397,Golf  View | Specious 2BHK | Chiller Free,749-Ap-R-2924,"AED 35,999 /yr",apartment,NULL,"September 23rd, 2020"
4398,NULL,1,440,Yes,UAE,Dubai,Al Furjan,NULL,NULL,4398,CREEK VIEW | 3 Bed + Maid Room | 1743sqft @ 120k,238-Ap-R-0987,"AED 120,000 /yr",apartment,NULL,"September 23rd, 2020"
4399,1,2,961,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4399,1BR W/ 1 MONTH FREE | FITTED KITCHEN | BRAND NEW | 12 CHQS,AZCO-JVC-MKK-AUR-1BR-5082,"AED 37,999 /yr",apartment,Monthly,"September 23rd, 2020"
4400,NULL,1,525,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 13,NULL,4400,NO COMMISSION | 2 MONTHS FREE | SPACIOUS  2BR BRAND NEW UNIT I DIRECT FROM OWNER I CALL NOW,AZCO-ARJAN-KBR-CENTRAL-2BR-2223,"AED 61,999 /yr",apartment,Biyearly,"September 23rd, 2020"
4401,1,2,800,No,UAE,Dubai,JVC Jumeirah Village Circle,Flamingo Building,NULL,4401,LUXURY I FULLY FURNISHED I BALCONY  I 12 CHQ POSSIBLE I LESS CHQ NEGOTIABLE,AZCO-SHA-SIRAJ-STD-2662,"AED 27,500 /yr",apartment,Quarterly,"September 22nd, 2020"
4402,2,2,"1,400",No,UAE,Dubai,JVC Jumeirah Village Circle,Uniestate Prime Tower,NULL,4402,Partial Sea and Marina View 2 bedroom for rent in Amwaj 4 JB,G JBR,"AED 65,000 /yr",apartment,Yearly,"September 12th, 2020"
4403,1,2,923,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4403,2 MONTHS FREE| QUALITY LIVING| HIGH END FINISHING| HUGE BALCONY | GRAB KEYS NOW,AZCO-JVC-AN-AUR-2BR-3638,"AED 65,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4404,1,2,900,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 12,NULL,4404,Captivating Pool View | Unique 1 Bedroom Lay-out,AZCO-JVC-AS-TAS-1BR-3121,"AED 50,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4405,1,2,"1,036",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4405,BRAND NEW | BIGGEST STUDIO | MAINTENANCE FREE | CALL NOW,AZCO-JVC-AS-UNI-STD-3615,"AED 25,000 /yr",apartment,Monthly,"September 23rd, 2020"
4406,2,3,"1,450",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 11,NULL,4406,"Brand New 1BHK Fitted Kitchen Very High Quality , Grab key Today",AZCO-JVC-AS-AUR-1BR-9871,"AED 43,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4407,1,2,900,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 15,NULL,4407,BEST DEAL | EXCELLENT QUALITY UNIT | UNIQUE LAY-OUT | MASSIVE BALCONY 42k,AZCO-MARINA-KD-DT-1BR-5600,"AED 42,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4408,NULL,1,485,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4408,"Luxurious Fully Furnished studio/semi close kitchen/stunning layout 735 sqft L shape/only 32,999",AZCO-JVC-3994-WASI-STD-STD,"AED 32,999 /yr",apartment,Quarterly,"September 23rd, 2020"
4409,1,1,641,No,UAE,Dubai,JVC Jumeirah Village Circle,Diamond Views,NULL,4409,EXCELLENT QUALITY STUDIO/ Pool View/ Best Layout/ Big Balcony!,AZCO-JVC-AL-DN-STUDIO-2323,"AED 29,998 /yr",apartment,Quarterly,"September 23rd, 2020"
4410,2,2,973,Yes,UAE,Dubai,JVC Jumeirah Village Circle,Diamond Views,NULL,4410,"Gorgeous studio/Fitted kitchen/Best layout/incredible Finishing/Best pool in the Only 37,999/2Cheque",AZCO-6353-WASI-BEL-STD,"AED 38,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4411,1,1,710,No,UAE,Dubai,JVC Jumeirah Village Circle,Diamond Views,NULL,4411,Live A Luxury Life in High Quality 1BHK Fitted Modern Kitchen Pool View ( Multiple Cheques),AZCO-7545-AS-1BLRVAP,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4412,2,2,856,No,UAE,Dubai,Al Barsha,Al Barsha South,NULL,4412,"Massive Terrace, Close Kitchen Both Master Bedrooms, 2BR Le Grand Chateau",AZCO-5205-AS-2B-25,"AED 65,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4413,1,2,"1,090",No,UAE,Dubai,Dubai Silicon Oasis,S.P. Oasis,NULL,4413,"Fully Furnished Studio with Balcony, Blue Mart Bus Stop All Facialities On Spot",AZCO-5643-AS-STDFNORA,"AED 29,999 /yr",apartment,Quarterly,"September 23rd, 2020"
4414,NULL,1,410,No,UAE,Dubai,JVC Jumeirah Village Circle,Diamond Views,NULL,4414,Most Luxury 1BHK Fitted Kitchen with Appliances Best Faciality Building,AZCO-JVC-AS-SBL-1BR-8334,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4415,1,2,900,No,UAE,Dubai,Dubai Marina,NULL,NULL,4415,Brand New High End Finishing Studio Fitted Kitchen 1 Month Free,AZCO-JVC-AS-OR-1BR-4577,"AED 32,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4416,1,2,748,No,UAE,Dubai,International City,France Cluster,NULL,4416,QUALITY LIVING| HIGH END FINISHING| WITH MAIDS ROOM| READY TO MOVE IN,AZCO-4054-AS-PANTH-1B,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4417,1,2,827,No,UAE,Dubai,Ras Al Khor,The Lagoons,NULL,4417,DESIRABLE LOCATION | RELAXING GOLF VIEW | BRIGHT AND COZY LIVING,AZCO-JVC-AS-REEF-STD-7080,"AED 28,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4418,2,3,"1,558",No,UAE,Dubai,Sheikh Zayed Road,Blue Tower,NULL,4418,Gulf View Studio 520 Sqft  Higher Floor Extra Wardrobes High End Finishing.,AZCO-JVC-AS-REEF-STD-3237,"AED 30,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4419,3,5,"1,800",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4419,Hot Offer | Pool View 1 Bedroom Apartment With Luxury finishing in JVC,AZCO-4205-WASI-SANDH-1BR,"AED 45,000 /yr",apartment,Biyearly,"September 23rd, 2020"
4420,NULL,1,714,Yes,UAE,Dubai,JBR Jumeirah Beach Residence,Murjan,NULL,4420,AMAZING 1BHK IN HIGH FLOOR BULDING WITH BALCONYY,AZCO - 7099 -SH -AKA -1BHK,"AED 46,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4421,1,2,"1,550",No,UAE,Dubai,JBR Jumeirah Beach Residence,Bahar,NULL,4421,BEAUTIFUL HIGH FLOOR STUDIO FOR RENT READY TO MOVE 29k,azco-2981-AKU RFS,"AED 29,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4422,1,2,"1,550",No,UAE,Dubai,JBR Jumeirah Beach Residence,Bahar,NULL,4422,Great Offer | 2BR Hall l No Commission | 2 Months Free,1035-Ap-R-7072,"AED 68,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4423,2,3,"1,237",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4423,1MTH FREE | SEMI-FURNISHED | LARGE BALCONY,KBC-JVC4-923,"AED 19,999 /yr",apartment,Yearly,"September 23rd, 2020"
4424,2,3,"1,329",No,UAE,Dubai,Dubai Marina,Elite Residence,NULL,4424,Spacious 2 Bedroom Near Jaddaf Metro Station,1377-Ap-R-0282,"AED 61,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4425,2,3,"1,075",No,UAE,Dubai,Dubai Marina,Marina Heights,NULL,4425,Elegant Finishing- Brand New- Fully Furnished,646-Ap-R-4388,"AED 44,999 /yr",apartment,Quarterly,"September 17th, 2020"
4426,2,2,"1,500",No,UAE,Dubai,Deira,Port Saeed,NULL,4426,Studio Apartment With Chiller Included | Monthly Cost 2500,AZCO-MH-STD-MON-14,"AED 22,000 /yr",apartment,Yearly,"September 23rd, 2020"
4427,NULL,1,500,No,UAE,Dubai,Jebel Ali,Jebel Ali Village,NULL,4427,AFFORDABLE| SPACIOUS UNIT | HUGE TERRACE | READY TO MOVE IN,AZCO-JVC-AL-LGC-1BR-9989,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4428,2,3,"1,324",No,UAE,Dubai,Dubai Silicon Oasis,NULL,NULL,4428,Pay Monthly | White Goods | Studio with Balcony | Maintenance Free | Jvc,Azco-Mu-7741-Al,"AED 29,500 /yr",apartment,Monthly,"September 23rd, 2020"
4429,3,3,"2,577",No,UAE,Dubai,Sharjah,NULL,NULL,4429,"14 Months Contract, Brand New 1BHK Pool View with Fully Fitted Kitchen",AZCO-JVC-AS-FLM-1BR-9028,"AED 58,000 /yr",apartment,Monthly,"September 23rd, 2020"
4430,2,3,"2,125",No,UAE,Dubai,JBR Jumeirah Beach Residence,Bahar,NULL,4430,1 MONTH FREE | BRAND NEW | UNIQUE LAY-OUT | FLEXIBLE PAYMENT,AZCO-JVC-AM-UNI-2BR-3494,"AED 54,999 /yr",apartment,Quarterly,"September 23rd, 2020"
4431,1,2,"1,000",No,UAE,Dubai,JBR Jumeirah Beach Residence,Bahar,NULL,4431,Stunning Offer | Spacious 1 BHK with Balcony | Grab Today,AZCO-JVC-BB-DN-1BR-1752,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4432,2,3,"1,237",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4432,Spectacular Deal| Bright and Cozy 1 BHK | Very Huge Balcony,AZCO-JVC-HM-SBL-6682,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4433,3,4,"1,800",No,UAE,Dubai,JBR Jumeirah Beach Residence,Amwaj,NULL,4433,SPACIOUS AND UNIQUE LAY-OUT| CAPTIVATING POOL VIEW | READY TO MOVE  48k,AZCO-JVC-AKU-TAS-1BHK-6570,"AED 48,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4434,3,4,"2,512",No,UAE,Dubai,JBR Jumeirah Beach Residence,Bahar,NULL,4434,Spacious 2BR with Separate Storage and Laundry Room Walking Wardrobes Massive Balcony,azco-9655-as-2b-ador,"AED 60,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4435,3,4,"2,705",No,UAE,Dubai,JBR Jumeirah Beach Residence,Murjan,NULL,4435,Amazing 1BHK with Store | Massive Kitchen | Private Garden | Nice Layout | Grab Keys Now Only 45000,AZCO-1371-WASI-EVER-1BHK,"AED 45,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4436,3,4,"2,265",No,UAE,Dubai,The Palm Jumeirah,Tiara Residences,NULL,4436,Spacious Studio Very Well Maintained Neat and Clean with Balcony,AZCO-JVC-AS-TS-STD-5528,"AED 30,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4437,2,3,"1,670",Yes,UAE,Dubai,JBR Jumeirah Beach Residence,Sadaf,NULL,4437,24Hr Security | Swimming Pool | Pet Friendly,MM-DV4-MPP-0114,"AED 30,000 /yr",apartment,NULL,"September 23rd, 2020"
4438,2,2,"1,300",No,UAE,Dubai,JBR Jumeirah Beach Residence,Murjan,NULL,4438,Beautiful Pool View 2 Bedrooms |  Fully Upgraded | Ready to move in,MM-DV32F-39334,"AED 55,000 /yr",apartment,NULL,"September 23rd, 2020"
4439,2,3,"1,450",No,UAE,Dubai,JBR Jumeirah Beach Residence,NULL,NULL,4439,One Bedroom Apartment | Best Price | Ready to move in,MM-DV41-AP10009,"AED 30,000 /yr",apartment,NULL,"September 23rd, 2020"
4440,2,3,"1,013",No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4440,Pool View 2 Bedrooms Apartment | Best Price | Ready to move in,MM-GDA2-39334,"AED 45,000 /yr",apartment,NULL,"September 23rd, 2020"
4441,2,2,"1,300",No,UAE,Dubai,Deira,Riggat Al Buteen,NULL,4441,Huge One Bedroom with Balcony for Rent Dubai Silicon Oasis,AQ-SPOASIS-1BHK,"AED 35,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4442,1,2,"1,400",Yes,UAE,Dubai,JBR Jumeirah Beach Residence,Sadaf,NULL,4442,"Ready To Move With Balcony Studio For Rent In Diamond Views, 1",AQ-DV1A-STD,"AED 22,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4443,3,3,"1,627",No,UAE,Dubai,JLT Jumeirah Lake Towers,Lake Almas East,NULL,4443,One Bedroom For Rent In Escan Tower Dubai Marina,AQ-ESCAN-1BHK,"AED 43,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4444,2,3,"1,400",Yes,UAE,Dubai,JBR Jumeirah Beach Residence,Sadaf,NULL,4444,One Bedroom For Rent In France Cluster International City,AQ-Q2-1BHK,"AED 27,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4445,1,2,733,Yes,UAE,Dubai,Dubai Marina,Sulafa Tower,NULL,4445,Full Marina View | Brand New Unit  | Marina View,1035-Ap-R-7675,"AED 65,000 /yr",apartment,Yearly,"September 23rd, 2020"
4446,2,3,"1,241",No,UAE,Dubai,JLT Jumeirah Lake Towers,Lake Almas East,NULL,4446,Great Offer | 2BR With Maids | 2 Months Free | No Commission,1035-Ap-R-7239,"AED 80,000 /yr",apartment,Quarterly,"September 23rd, 2020"
4447,1,2,682,No,UAE,Dubai,JVC Jumeirah Village Circle,JVC District 10,NULL,4447,3BR + Maids | All En-Suite | No Commission | 2 Months Free,1035-Ap-R-7071,"AED 99,999 /yr",apartment,Quarterly,"September 23rd, 2020"
4448,3,4,"2,390",No,UAE,Dubai,Dubai Marina,NULL,NULL,4448,Semi Furnish | Large Studio 714 Sqft | JBR Beach,1035-Ap-R-7506,"AED 49,999 /yr",apartment,Quarterly,"September 23rd, 2020"
4449,2,3,"1,671",Yes,UAE,Dubai,The Palm Jumeirah,Shoreline Apartments,NULL,4449,Large 1 Bedroom | Partial Marina View | JBR Beach,1035-Ap-R-7307,"AED 57,999 /yr",apartment,Yearly,"September 23rd, 2020"
